business_id,date,score,type
5955,2016-09-08,93,Routine - Unscheduled
5959,2016-09-20,100,Routine - Unscheduled
5960,2016-09-09,,Complaint
5961,2016-09-19,92,Routine - Unscheduled
5965,2016-09-21,100,Routine - Unscheduled
5966,2016-09-23,93,Routine - Unscheduled
5970,2016-09-13,96,Routine - Unscheduled
7206,2016-09-26,100,Routine - Unscheduled
7211,2016-09-26,100,Routine - Unscheduled
7216,2016-09-24,77,Routine - Unscheduled
7241,2016-09-06,96,Routine - Unscheduled
7461,2016-09-13,100,Routine - Unscheduled
7530,2016-09-03,96,Routine - Unscheduled
7538,2016-09-28,96,Routine - Unscheduled
7605,2016-09-28,98,Routine - Unscheduled
7643,2016-09-27,74,Routine - Unscheduled
7655,2016-09-13,94,Routine - Unscheduled
7664,2016-09-23,96,Routine - Unscheduled
7715,2016-09-13,94,Routine - Unscheduled
7744,2016-09-03,,Complaint
7744,2016-09-23,,Complaint
7759,2016-09-22,,Non-inspection site visit
9164,2016-09-14,,Reinspection/Followup
9208,2016-09-13,,Complaint
9208,2016-09-13,80,Routine - Unscheduled
9208,2016-09-14,,Reinspection/Followup
9358,2016-09-29,100,Routine - Unscheduled
9710,2016-09-22,,Reinspection/Followup
10170,2016-09-09,82,Routine - Unscheduled
10170,2016-09-22,,Reinspection/Followup
10332,2016-09-23,,Reinspection/Followup
10363,2016-09-07,85,Routine - Unscheduled
10363,2016-09-08,,Reinspection/Followup
10363,2016-09-20,,Reinspection/Followup
10470,2016-09-23,86,Routine - Unscheduled
11835,2016-09-27,96,Routine - Unscheduled
13671,2016-09-19,94,Routine - Unscheduled
13814,2016-09-30,82,Routine - Unscheduled
15738,2016-09-08,,New Construction
15738,2016-09-15,,New Construction
17411,2016-09-12,73,Routine - Unscheduled
17411,2016-09-12,,Complaint
18480,2016-09-20,83,Routine - Unscheduled
18767,2016-09-23,88,Routine - Unscheduled
18800,2016-09-13,81,Routine - Unscheduled
18826,2016-09-26,83,Routine - Unscheduled
18940,2016-09-30,94,Routine - Unscheduled
19002,2016-09-29,90,Routine - Unscheduled
19205,2016-09-20,94,Routine - Unscheduled
19277,2016-09-09,,Non-inspection site visit
19277,2016-09-30,90,Routine - Unscheduled
21143,2016-09-27,,New Construction
23865,2016-09-08,,Reinspection/Followup
24930,2016-09-26,90,Routine - Unscheduled
25572,2016-09-08,80,Routine - Unscheduled
27377,2016-09-02,,Reinspection/Followup
27793,2016-09-27,83,Routine - Unscheduled
30156,2016-09-09,100,Routine - Unscheduled
32693,2016-09-09,,Complaint
32702,2016-09-21,81,Routine - Unscheduled
32736,2016-09-07,,Reinspection/Followup
32736,2016-09-07,,Reinspection/Followup
32738,2016-09-29,91,Routine - Unscheduled
33084,2016-09-21,92,Routine - Unscheduled
33125,2016-09-01,,Reinspection/Followup
33145,2016-09-16,,Reinspection/Followup
33173,2016-09-21,94,Routine - Unscheduled
34201,2016-09-12,100,Routine - Unscheduled
34244,2016-09-13,96,Routine - Unscheduled
34505,2016-09-26,,Complaint
34647,2016-09-14,98,Routine - Unscheduled
35340,2016-09-20,96,Routine - Unscheduled
35418,2016-09-26,,Complaint
35464,2016-09-21,96,Routine - Unscheduled
35812,2016-09-27,98,Routine - Unscheduled
35812,2016-09-27,,Complaint
36213,2016-09-14,100,Routine - Unscheduled
36274,2016-09-14,,Reinspection/Followup
36274,2016-09-14,100,Routine - Unscheduled
36396,2016-09-12,100,Routine - Unscheduled
36451,2016-09-22,100,Routine - Unscheduled
36513,2016-09-08,91,Routine - Unscheduled
36534,2016-09-07,92,Routine - Unscheduled
36534,2016-09-29,,Reinspection/Followup
36618,2016-09-13,88,Routine - Unscheduled
36673,2016-09-01,79,Routine - Unscheduled
36673,2016-09-15,,Reinspection/Followup
36685,2016-09-19,,Complaint Reinspection/Followup
37344,2016-09-08,,Non-inspection site visit
37407,2016-09-30,,Reinspection/Followup
37456,2016-09-06,88,Routine - Unscheduled
37456,2016-09-15,,Reinspection/Followup
37818,2016-09-30,,Reinspection/Followup
37818,2016-09-30,69,Routine - Unscheduled
38231,2016-09-16,,Reinspection/Followup
38258,2016-09-15,,Reinspection/Followup
38427,2016-09-28,82,Routine - Unscheduled
38427,2016-09-29,,Non-inspection site visit
38566,2016-09-13,,Complaint
38580,2016-09-21,86,Routine - Unscheduled
38808,2016-09-07,,Reinspection/Followup
38875,2016-09-15,88,Routine - Unscheduled
38875,2016-09-29,,Reinspection/Followup
39049,2016-09-19,,Complaint
39053,2016-09-19,,Reinspection/Followup
39396,2016-09-27,78,Routine - Unscheduled
39398,2016-09-23,90,Routine - Unscheduled
39667,2016-09-06,96,Routine - Unscheduled
39888,2016-09-29,94,Routine - Unscheduled
40216,2016-09-14,83,Routine - Unscheduled
58576,2016-09-01,78,Routine - Unscheduled
58610,2016-09-01,96,Routine - Unscheduled
58611,2016-09-26,87,Routine - Unscheduled
58850,2016-09-06,79,Routine - Unscheduled
58850,2016-09-09,,Reinspection/Followup
59009,2016-09-26,92,Routine - Unscheduled
59044,2016-09-08,,Reinspection/Followup
59044,2016-09-08,,Complaint
59044,2016-09-08,,Reinspection/Followup
59124,2016-09-23,98,Routine - Unscheduled
59407,2016-09-26,86,Routine - Unscheduled
59574,2016-09-09,98,Routine - Unscheduled
59577,2016-09-07,83,Routine - Unscheduled
59577,2016-09-15,,Reinspection/Followup
59777,2016-09-07,,Reinspection/Followup
59777,2016-09-21,,Reinspection/Followup
59898,2016-09-14,92,Routine - Unscheduled
60114,2016-09-23,88,Routine - Unscheduled
60254,2016-09-22,98,Routine - Unscheduled
60544,2016-09-29,92,Routine - Unscheduled
60602,2016-09-20,92,Routine - Unscheduled
60823,2016-09-13,,Reinspection/Followup
60963,2016-09-12,82,Routine - Unscheduled
60963,2016-09-13,,Reinspection/Followup
60963,2016-09-13,,Reinspection/Followup
60984,2016-09-13,,Reinspection/Followup
61016,2016-09-03,96,Routine - Unscheduled
61056,2016-09-14,96,Routine - Unscheduled
61285,2016-09-27,91,Routine - Unscheduled
61390,2016-09-06,94,Routine - Unscheduled
61390,2016-09-13,,Reinspection/Followup
61598,2016-09-13,90,Routine - Unscheduled
61635,2016-09-07,90,Routine - Unscheduled
61635,2016-09-20,,Reinspection/Followup
61728,2016-09-20,85,Routine - Unscheduled
62298,2016-09-19,98,Routine - Unscheduled
62334,2016-09-16,86,Routine - Unscheduled
62362,2016-09-09,96,Routine - Unscheduled
62362,2016-09-22,,Reinspection/Followup
62487,2016-09-20,96,Routine - Unscheduled
62526,2016-09-01,100,Routine - Unscheduled
62775,2016-09-12,94,Routine - Unscheduled
62784,2016-09-21,92,Routine - Unscheduled
62784,2016-09-28,,New Construction
62797,2016-09-14,100,Routine - Unscheduled
62939,2016-09-07,96,Routine - Unscheduled
62943,2016-09-02,75,Routine - Unscheduled
62943,2016-09-08,,Non-inspection site visit
62943,2016-09-16,,Reinspection/Followup
63047,2016-09-06,91,Routine - Unscheduled
63124,2016-09-29,94,Routine - Unscheduled
63131,2016-09-15,,Reinspection/Followup
63265,2016-09-23,88,Routine - Unscheduled
63618,2016-09-28,96,Routine - Unscheduled
63763,2016-09-07,,Reinspection/Followup
63893,2016-09-20,90,Routine - Unscheduled
63926,2016-09-06,92,Routine - Unscheduled
63926,2016-09-13,,Reinspection/Followup
63971,2016-09-12,96,Routine - Unscheduled
64154,2016-09-27,81,Routine - Unscheduled
64377,2016-09-22,94,Routine - Unscheduled
64502,2016-09-30,92,Routine - Unscheduled
64612,2016-09-01,,Reinspection/Followup
64814,2016-09-14,,Reinspection/Followup
64835,2016-09-29,,Non-inspection site visit
64945,2016-09-09,,Complaint
65066,2016-09-07,,Reinspection/Followup
65115,2016-09-27,89,Routine - Unscheduled
65240,2016-09-26,90,Routine - Unscheduled
65348,2016-09-21,86,Routine - Unscheduled
65348,2016-09-26,,Complaint
65348,2016-09-26,,Reinspection/Followup
65350,2016-09-27,88,Routine - Unscheduled
65382,2016-09-21,87,Routine - Unscheduled
65382,2016-09-28,,Reinspection/Followup
65412,2016-09-19,88,Routine - Unscheduled
65485,2016-09-03,,Non-inspection site visit
65485,2016-09-24,92,Routine - Unscheduled
65485,2016-09-30,,Reinspection/Followup
65487,2016-09-13,,Non-inspection site visit
65487,2016-09-23,93,Routine - Unscheduled
65487,2016-09-30,,Reinspection/Followup
65549,2016-09-01,92,Routine - Unscheduled
65554,2016-09-06,,Reinspection/Followup
65754,2016-09-06,88,Routine - Unscheduled
65824,2016-09-15,96,Routine - Unscheduled
65856,2016-09-08,,Reinspection/Followup
65856,2016-09-08,,Complaint
65860,2016-09-09,,Reinspection/Followup
66185,2016-09-26,92,Routine - Unscheduled
66328,2016-09-30,96,Routine - Unscheduled
66361,2016-09-19,,Complaint
66406,2016-09-28,85,Routine - Unscheduled
66612,2016-09-22,87,Routine - Unscheduled
66861,2016-09-20,94,Routine - Unscheduled
66861,2016-09-30,,Reinspection/Followup
67075,2016-09-12,87,Routine - Unscheduled
67075,2016-09-23,,Reinspection/Followup
67093,2016-09-23,96,Routine - Unscheduled
67149,2016-09-20,93,Routine - Unscheduled
67262,2016-09-01,,Reinspection/Followup
67262,2016-09-13,,Non-inspection site visit
67359,2016-09-15,90,Routine - Unscheduled
67359,2016-09-29,,Reinspection/Followup
67554,2016-09-02,72,Routine - Unscheduled
67554,2016-09-13,,Reinspection/Followup
67840,2016-09-17,87,Routine - Unscheduled
67982,2016-09-30,92,Routine - Unscheduled
68037,2016-09-19,94,Routine - Unscheduled
68090,2016-09-13,,Complaint
68281,2016-09-14,74,Routine - Unscheduled
68295,2016-09-28,96,Routine - Unscheduled
68390,2016-09-19,,Reinspection/Followup
68431,2016-09-20,90,Routine - Unscheduled
68451,2016-09-09,84,Routine - Unscheduled
68451,2016-09-28,,Reinspection/Followup
68560,2016-09-12,90,Routine - Unscheduled
68560,2016-09-12,,Complaint
68831,2016-09-09,,Complaint
68831,2016-09-23,,Reinspection/Followup
68872,2016-09-16,74,Routine - Unscheduled
68944,2016-09-28,100,Routine - Unscheduled
68955,2016-09-07,96,Routine - Unscheduled
68986,2016-09-06,90,Routine - Unscheduled
68986,2016-09-27,,Reinspection/Followup
69066,2016-09-26,96,Routine - Unscheduled
69069,2016-09-12,96,Routine - Unscheduled
69115,2016-09-14,74,Routine - Unscheduled
69115,2016-09-21,,Reinspection/Followup
69125,2016-09-29,92,Routine - Unscheduled
69317,2016-09-14,88,Routine - Unscheduled
69317,2016-09-22,,Reinspection/Followup
69353,2016-09-07,86,Routine - Unscheduled
69353,2016-09-21,,Reinspection/Followup
69388,2016-09-21,92,Routine - Unscheduled
69520,2016-09-19,89,Routine - Unscheduled
69984,2016-09-14,87,Routine - Unscheduled
69984,2016-09-21,,Reinspection/Followup
70071,2016-09-02,98,Routine - Unscheduled
70148,2016-09-13,91,Routine - Unscheduled
70148,2016-09-23,,Reinspection/Followup
70148,2016-09-23,,Complaint
70207,2016-09-08,,New Construction
70207,2016-09-12,96,Routine - Unscheduled
70254,2016-09-09,96,Routine - Unscheduled
70258,2016-09-09,,Reinspection/Followup
70306,2016-09-06,85,Routine - Unscheduled
70365,2016-09-20,,Complaint Reinspection/Followup
70494,2016-09-21,92,Routine - Unscheduled
70717,2016-09-14,75,Routine - Unscheduled
70717,2016-09-15,,Reinspection/Followup
70892,2016-09-14,,Reinspection/Followup
70892,2016-09-27,,Reinspection/Followup
70920,2016-09-20,90,Routine - Unscheduled
70920,2016-09-29,,Reinspection/Followup
70961,2016-09-21,98,Routine - Unscheduled
71057,2016-09-28,,New Construction
71154,2016-09-09,98,Routine - Unscheduled
71174,2016-09-27,89,Routine - Unscheduled
71187,2016-09-23,,Reinspection/Followup
71287,2016-09-12,82,Routine - Unscheduled
71287,2016-09-13,,Reinspection/Followup
71287,2016-09-13,,Reinspection/Followup
71301,2016-09-23,,Non-inspection site visit
71357,2016-09-02,,Reinspection/Followup
71385,2016-09-13,,Reinspection/Followup
71385,2016-09-21,,Reinspection/Followup
71424,2016-09-22,98,Routine - Unscheduled
71581,2016-09-18,96,Routine - Unscheduled
71664,2016-09-24,81,Routine - Unscheduled
71691,2016-09-01,91,Routine - Unscheduled
71716,2016-09-27,94,Routine - Unscheduled
71841,2016-09-23,98,Routine - Unscheduled
71909,2016-09-23,,Complaint
71915,2016-09-02,88,Routine - Unscheduled
71915,2016-09-20,,Reinspection/Followup
71980,2016-09-08,89,Routine - Unscheduled
72046,2016-09-27,,Reinspection/Followup
73978,2016-09-13,100,Routine - Unscheduled
73978,2016-09-16,,Reinspection/Followup
73978,2016-09-23,,Reinspection/Followup
74131,2016-09-09,83,Routine - Unscheduled
74131,2016-09-16,,Reinspection/Followup
74131,2016-09-23,,Reinspection/Followup
74202,2016-09-23,96,Routine - Unscheduled
74312,2016-09-12,81,Routine - Unscheduled
74374,2016-09-27,,Complaint
74432,2016-09-30,,Reinspection/Followup
74432,2016-09-30,68,Routine - Unscheduled
74829,2016-09-23,88,Routine - Unscheduled
74854,2016-09-01,94,Routine - Unscheduled
74854,2016-09-08,,Reinspection/Followup
74869,2016-09-19,86,Routine - Unscheduled
74959,2016-09-22,88,Routine - Unscheduled
74959,2016-09-29,,Reinspection/Followup
74975,2016-09-19,,Reinspection/Followup
75063,2016-09-16,,Reinspection/Followup
75113,2016-09-01,94,Routine - Unscheduled
75177,2016-09-01,,Reinspection/Followup
75217,2016-09-07,,Reinspection/Followup
75375,2016-09-02,,Reinspection/Followup
75409,2016-09-06,86,Routine - Unscheduled
75572,2016-09-16,96,Routine - Unscheduled
75678,2016-09-08,,Reinspection/Followup
75701,2016-09-19,77,Routine - Unscheduled
75836,2016-09-13,100,Routine - Unscheduled
75942,2016-09-12,,Complaint
75956,2016-09-08,,Reinspection/Followup
76033,2016-09-13,79,Routine - Unscheduled
76033,2016-09-20,,Reinspection/Followup
76437,2016-09-16,82,Routine - Unscheduled
76437,2016-09-16,,Complaint
76465,2016-09-01,,Reinspection/Followup
76510,2016-09-20,80,Routine - Unscheduled
76510,2016-09-30,,Reinspection/Followup
76545,2016-09-02,,Reinspection/Followup
76546,2016-09-22,,Reinspection/Followup
76546,2016-09-22,94,Routine - Unscheduled
76677,2016-09-19,98,Routine - Unscheduled
76799,2016-09-21,88,Routine - Unscheduled
76817,2016-09-02,81,Routine - Unscheduled
76832,2016-09-01,100,Routine - Unscheduled
76876,2016-09-08,70,Routine - Unscheduled
76876,2016-09-26,,Reinspection/Followup
76876,2016-09-26,,Complaint
76905,2016-09-29,,Reinspection/Followup
76942,2016-09-06,,Complaint
76942,2016-09-08,,Reinspection/Followup
76942,2016-09-15,,Reinspection/Followup
76957,2016-09-27,86,Routine - Unscheduled
76958,2016-09-20,84,Routine - Unscheduled
76992,2016-09-28,75,Routine - Unscheduled
76992,2016-09-29,,Reinspection/Followup
76998,2016-09-01,94,Routine - Unscheduled
77005,2016-09-16,85,Routine - Unscheduled
77031,2016-09-30,68,Routine - Unscheduled
77182,2016-09-13,,New Construction
77252,2016-09-01,87,Routine - Unscheduled
77442,2016-09-23,,Reinspection/Followup
77457,2016-09-19,,Reinspection/Followup
77520,2016-09-16,85,Routine - Unscheduled
77611,2016-09-21,,Complaint
77667,2016-09-29,73,Routine - Unscheduled
77772,2016-09-22,88,Routine - Unscheduled
77858,2016-09-08,96,Routine - Unscheduled
77960,2016-09-26,,Complaint
78213,2016-09-22,89,Routine - Unscheduled
78306,2016-09-02,,Complaint
78328,2016-09-14,,Reinspection/Followup
78489,2016-09-22,94,Routine - Unscheduled
78516,2016-09-07,,Complaint
78516,2016-09-07,,Complaint
78579,2016-09-14,96,Routine - Unscheduled
78662,2016-09-13,76,Routine - Unscheduled
78852,2016-09-01,92,Routine - Unscheduled
78962,2016-09-01,92,Routine - Unscheduled
78963,2016-09-23,,Complaint
79146,2016-09-12,,Reinspection/Followup
79212,2016-09-14,92,Routine - Unscheduled
79217,2016-09-20,98,Routine - Unscheduled
79220,2016-09-29,98,Routine - Unscheduled
79246,2016-09-27,100,Routine - Unscheduled
79247,2016-09-20,,New Construction
79247,2016-09-21,,New Construction
79272,2016-09-29,70,Routine - Unscheduled
79347,2016-09-19,96,Routine - Unscheduled
79415,2016-09-14,,Reinspection/Followup
79499,2016-09-19,90,Routine - Unscheduled
79515,2016-09-15,,New Construction
79515,2016-09-21,90,Routine - Unscheduled
79518,2016-09-28,80,Routine - Unscheduled
79518,2016-09-30,,Reinspection/Followup
79527,2016-09-01,96,Routine - Unscheduled
79632,2016-09-07,94,Routine - Unscheduled
79805,2016-09-02,94,Routine - Unscheduled
79858,2016-09-14,89,Routine - Unscheduled
80068,2016-09-16,96,Routine - Unscheduled
80242,2016-09-19,,Complaint
80406,2016-09-19,,New Construction
80406,2016-09-21,,New Construction
80419,2016-09-30,79,Routine - Unscheduled
80479,2016-09-22,,Reinspection/Followup
80545,2016-09-26,,Reinspection/Followup
80588,2016-09-01,94,Routine - Unscheduled
80627,2016-09-09,82,Routine - Unscheduled
80627,2016-09-16,,Reinspection/Followup
80659,2016-09-22,,Reinspection/Followup
80763,2016-09-13,88,Routine - Unscheduled
80763,2016-09-27,,Reinspection/Followup
80767,2016-09-20,90,Routine - Unscheduled
80829,2016-09-17,98,Routine - Unscheduled
80940,2016-09-28,,Reinspection/Followup
81106,2016-09-20,,Non-inspection site visit
81164,2016-09-09,100,Routine - Unscheduled
81277,2016-09-27,,Complaint
81277,2016-09-27,71,Routine - Unscheduled
81328,2016-09-09,81,Routine - Unscheduled
81508,2016-09-01,,New Ownership
81508,2016-09-27,,New Ownership
81579,2016-09-02,88,Routine - Unscheduled
81579,2016-09-09,,Reinspection/Followup
81579,2016-09-16,,Reinspection/Followup
81595,2016-09-16,,Reinspection/Followup
81606,2016-09-22,83,Routine - Unscheduled
81667,2016-09-01,55,Routine - Unscheduled
81667,2016-09-06,,Reinspection/Followup
81680,2016-09-30,94,Routine - Unscheduled
81719,2016-09-19,82,Routine - Unscheduled
81796,2016-09-20,93,Routine - Unscheduled
81812,2016-09-20,94,Routine - Unscheduled
82009,2016-09-16,89,Routine - Unscheduled
82176,2016-09-12,96,Routine - Unscheduled
82196,2016-09-23,91,Routine - Unscheduled
82196,2016-09-29,,Reinspection/Followup
82228,2016-09-09,88,Routine - Unscheduled
82228,2016-09-21,,Reinspection/Followup
82232,2016-09-28,92,Routine - Unscheduled
82339,2016-09-02,65,Routine - Unscheduled
82339,2016-09-06,,Reinspection/Followup
82373,2016-09-06,,Complaint
82429,2016-09-29,96,Routine - Unscheduled
82453,2016-09-23,87,Routine - Unscheduled
82649,2016-09-15,92,Routine - Unscheduled
82670,2016-09-06,98,Routine - Unscheduled
82821,2016-09-23,90,Routine - Unscheduled
82909,2016-09-12,93,Routine - Unscheduled
82945,2016-09-27,94,Routine - Unscheduled
82950,2016-09-09,93,Routine - Unscheduled
83040,2016-09-29,,Structural Inspection
83134,2016-09-01,,Reinspection/Followup
83134,2016-09-21,,Reinspection/Followup
83351,2016-09-20,,Routine - Scheduled
83403,2016-09-12,88,Routine - Unscheduled
83403,2016-09-19,,Reinspection/Followup
83415,2016-09-02,90,Routine - Unscheduled
83423,2016-09-09,,Complaint
83424,2016-09-21,75,Routine - Unscheduled
83472,2016-09-07,92,Routine - Unscheduled
83553,2016-09-28,92,Routine - Unscheduled
83589,2016-09-20,81,Routine - Unscheduled
83605,2016-09-15,80,Routine - Unscheduled
83605,2016-09-27,,Reinspection/Followup
83612,2016-09-22,93,Routine - Unscheduled
83640,2016-09-07,,Reinspection/Followup
83642,2016-09-16,,Reinspection/Followup
83647,2016-09-09,,Reinspection/Followup
83688,2016-09-19,73,Routine - Unscheduled
83808,2016-09-07,76,Routine - Unscheduled
83808,2016-09-09,,Reinspection/Followup
83824,2016-09-02,,Reinspection/Followup
84037,2016-09-13,91,Routine - Unscheduled
84065,2016-09-01,87,Routine - Unscheduled
84165,2016-09-01,,Complaint
84228,2016-09-27,,Non-inspection site visit
84394,2016-09-07,,Reinspection/Followup
84394,2016-09-14,,Reinspection/Followup
84517,2016-09-01,,Reinspection/Followup
84527,2016-09-16,,Non-inspection site visit
84558,2016-09-29,89,Routine - Unscheduled
84573,2016-09-15,88,Routine - Unscheduled
84573,2016-09-27,,Reinspection/Followup
84582,2016-09-08,85,Routine - Unscheduled
